track_id,name,album_id,media_type_id,genre_id,composer,milliseconds,bytes,unit_price
2834,DirtyHands,227,3,18,,2627961,537648614,1.99
2835,Maelstrom,227,3,18,,2622372,514154275,1.99
2836,TheSonAlsoRises,227,3,18,,2621830,499258498,1.99
2837,CrossroadsPt1,227,3,20,,2622622,486233524,1.99
2838,CrossroadsPt2,227,3,20,,2869953,497335706,1.99
2839,Genesis,228,3,19,,2611986,515671080,1.99
2840,DontLookBack,228,3,21,,2571154,493628775,1.99
2841,OneGiantLeap,228,3,21,,2607649,521616246,1.99
2842,Collision,228,3,21,,2605480,526182322,1.99
2843,Hiros,228,3,21,,2533575,488835454,1.99
2844,BetterHalves,228,3,21,,2573031,549353481,1.99
2845,NothingtoHide,228,3,19,,2605647,510058181,1.99
2846,SevenMinutestoMidnight,228,3,21,,2613988,515590682,1.99
2847,Homecoming,228,3,21,,2601351,516015339,1.99
2848,SixMonthsAgo,228,3,19,,2602852,505133869,1.99
2849,Fallout,228,3,21,,2594761,501145440,1.99
2850,TheFix,228,3,21,,2600266,507026323,1.99
2851,Distractions,228,3,21,,2590382,537111289,1.99
2852,Run,228,3,21,,2602602,542936677,1.99
2853,Unexpected,228,3,21,,2598139,511777758,1.99
2854,CompanyMan,228,3,21,,2601226,493168135,1.99
2855,CompanyMan,228,3,21,,2601101,503786316,1.99
2856,Parasite,228,3,21,,2602727,487461520,1.99
2857,ATaleofTwoCities,229,3,19,,2636970,513691652,1.99
2858,LostPilotPart1[premiere],230,3,19,,2548875,217124866,1.99
2859,ManofScienceManofFaithPremiere,231,3,19,,2612250,543342028,1.99
2860,Adrift,231,3,19,,2564958,502663995,1.99
2861,LostPilotPart2,230,3,19,,2436583,204995876,1.99
2862,TheGlassBallerina,229,3,21,,2637458,535729216,1.99
2863,FurtherInstructions,229,3,19,,2563980,502041019,1.99
2864,Orientation,231,3,19,,2609083,500600434,1.99
2865,TabulaRasa,230,3,19,,2627105,210526410,1.99
2866,EveryManforHimself,229,3,21,,2637387,513803546,1.99
2867,EverybodyHatesHugo,231,3,19,,2609192,498163145,1.99
2868,Walkabout,230,3,19,,2587370,207748198,1.99
2869,AndFound,231,3,19,,2563833,500330548,1.99
2870,TheCostofLiving,229,3,19,,2637500,505647192,1.99
2871,WhiteRabbit,230,3,19,,2571965,201654606,1.99
2872,Abandoned,231,3,19,,2587041,537348711,1.99
2873,HouseoftheRisingSun,230,3,19,,2590032,210379525,1.99
2874,IDo,229,3,19,,2627791,504676825,1.99
2875,NotInPortland,229,3,21,,2637303,499061234,1.99
2876,NotInPortland,229,3,21,,2637345,510546847,1.99
2877,TheMoth,230,3,19,,2631327,228896396,1.99
2878,TheOther48Days,231,3,19,,2610625,535256753,1.99
2879,Collision,231,3,19,,2564916,475656544,1.99
2880,ConfidenceMan,230,3,19,,2615244,223756475,1.99
2881,FlashesBeforeYourEyes,229,3,21,,2636636,537760755,1.99
2882,LostSurvivalGuide,229,3,21,,2632590,486675063,1.99
2883,Solitary,230,3,19,,2612894,207045178,1.99
2884,WhatKateDid,231,3,19,,2610250,484583988,1.99
2885,RaisedByAnother,230,3,19,,2590459,223623810,1.99
2886,StrangerInaStrangeLand,229,3,21,,2636428,505056021,1.99
2887,The23rdPsalm,231,3,19,,2610416,487401604,1.99
2888,AlltheBestCowboysHaveDaddyIssues,230,3,19,,2555492,211743651,1.99
2889,TheHuntingParty,231,3,21,,2611333,520350364,1.99
2890,TriciaTanakaIsDead,229,3,21,,2635010,548197162,1.99
2891,Enter77,229,3,21,,2629796,517521422,1.99
2892,FireWater,231,3,21,,2600333,488458695,1.99
2893,WhatevertheCaseMayBe,230,3,19,,2616410,183867185,1.99
2894,HeartsandMinds,230,3,19,,2619462,207607466,1.99
2895,ParAvion,229,3,21,,2629879,517079642,1.99
2896,TheLongCon,231,3,19,,2679583,518376636,1.99
2897,OneofThem,231,3,21,,2698791,542332389,1.99
2898,Special,230,3,19,,2618530,219961967,1.99
2899,TheManfromTallahassee,229,3,21,,2637637,550893556,1.99
2900,Expos,229,3,21,,2593760,511338017,1.99
2901,Homecoming,230,3,19,,2515882,210675221,1.99
2902,MaternityLeave,231,3,21,,2780416,555244214,1.99
2903,LeftBehind,229,3,21,,2635343,538491964,1.99
2904,Outlaws,230,3,19,,2619887,206500939,1.99
2905,TheWholeTruth,231,3,21,,2610125,495487014,1.99
2906,InTranslation,230,3,19,,2604575,215441983,1.99
2907,Lockdown,231,3,21,,2610250,543886056,1.99
2908,OneofUs,229,3,21,,2638096,502387276,1.99
2909,Catch22,229,3,21,,2561394,489773399,1.99
2910,Dave,231,3,19,,2825166,574325829,1.99
2911,Numbers,230,3,19,,2609772,214709143,1.99
2912,DOC,229,3,21,,2616032,518556641,1.99
2913,DeusExMachina,230,3,19,,2582009,214996732,1.99
2914,SOS,231,3,19,,2639541,517979269,1.99
2915,DoNoHarm,230,3,19,,2618487,212039309,1.99
2916,TwofortheRoad,231,3,21,,2610958,502404558,1.99
2917,TheGreaterGood,230,3,19,,2617784,214130273,1.99
2918,,231,3,19,,2782333,528227089,1.99
2919,BorntoRun,230,3,19,,2618619,213772057,1.99
2920,ThreeMinutes,231,3,19,,2763666,531556853,1.99
2921,ExodusPart1,230,3,19,,2620747,213107744,1.99
2922,LiveTogetherDieAlonePt1,231,3,21,,2478041,457364940,1.99
2923,ExodusPart2[SeasonFinale],230,3,19,,2605557,208667059,1.99
2924,LiveTogetherDieAlonePt2,231,3,19,,2656531,503619265,1.99
2925,ExodusPart3[SeasonFinale],230,3,19,,2619869,197937785,1.99
2926,ZooStation,232,1,1,U2,276349,9056902,0.99
2927,EvenBetterThanTheRealThing,232,1,1,U2,221361,7279392,0.99
2928,One,232,1,1,U2,276192,9158892,0.99
2929,UntilTheEndOfTheWorld,232,1,1,U2,278700,9132485,0.99
2930,WhosGonnaRideYourWildHorses,232,1,1,U2,316551,10304369,0.99
2931,SoCruel,232,1,1,U2,349492,11527614,0.99
2932,TheFly,232,1,1,U2,268982,8825399,0.99
2933,MysteriousWays,232,1,1,U2,243826,8062057,0.99
2934,TryinToThrowYourArmsAroundTheWorld,232,1,1,U2,232463,7612124,0.99
2935,UltravioletLightMyWay,232,1,1,U2,330788,10754631,0.99
2936,Acrobat,232,1,1,U2,270288,8824723,0.99
2937,LoveIsBlindness,232,1,1,U2,263497,8531766,0.99
2938,BeautifulDay,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",248163,8056723,0.99
2939,StuckInAMomentYouCantGetOutOf,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",272378,8997366,0.99
2940,Elevation,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",227552,7479414,0.99
2941,WalkOn,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",296280,9800861,0.99
2942,Kite,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",266893,8765761,0.99
2943,InALittleWhile,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",219271,7189647,0.99
2944,WildHoney,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",226768,7466069,0.99
2945,PeaceOnEarth,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",288496,9476171,0.99
2946,WhenILookAtTheWorld,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",257776,8500491,0.99
2947,NewYork,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",330370,10862323,0.99
2948,Grace,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",330657,10877148,0.99
2949,TheThreeSunrises,234,1,1,U2,234788,7717990,0.99
2950,SpanishEyes,234,1,1,U2,196702,6392710,0.99
2951,SweetestThing,234,1,1,U2,185103,6154896,0.99
2952,LoveComesTumbling,234,1,1,U2,282671,9328802,0.99
2953,BassTrap,234,1,1,U2,213289,6834107,0.99
2954,DancingBarefoot,234,1,1,Ivan Kral/Patti Smith,287895,9488294,0.99
2955,EverlastingLove,234,1,1,Buzz Cason/Mac Gayden,202631,6708932,0.99
2956,UnchainedMelody,234,1,1,Alex North/Hy Zaret,294164,9597568,0.99
2957,WalkToTheWater,234,1,1,U2,289253,9523336,0.99
2958,LuminousTimesHoldOnToLove,234,1,1,Brian Eno/U2,277760,9015513,0.99
2959,HallelujahHereSheComes,234,1,1,U2,242364,8027028,0.99
2960,SilverAndGold,234,1,1,Bono,279875,9199746,0.99
2961,EndlessDeep,234,1,1,U2,179879,5899070,0.99
2962,ARoomAtTheHeartbreakHotel,234,1,1,U2,274546,9015416,0.99
2963,TrashTrampolineAndThePartyGirl,234,1,1,U2,153965,5083523,0.99
2964,Vertigo,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",194612,6329502,0.99
2965,MiracleDrug,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",239124,7760916,0.99
2966,SometimesYouCantMakeItOnYourOwn,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",308976,10112863,0.99
2967,LoveAndPeaceOrElse,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",290690,9476723,0.99
2968,CityOfBlindingLights,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",347951,11432026,0.99
2969,AllBecauseOfYou,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",219141,7198014,0.99
2970,AManAndAWoman,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",270132,8938285,0.99
2971,CrumbsFromYourTable,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",303568,9892349,0.99
2972,OneStepCloser,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",231680,7512912,0.99
2973,OriginalOfTheSpecies,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",281443,9230041,0.99
2974,Yahweh,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",262034,8636998,0.99
2975,Discotheque,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",319582,10442206,0.99
2976,DoYouFeelLoved,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",307539,10122694,0.99
2977,Mofo,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",349178,11583042,0.99
2978,IfGodWillSendHisAngels,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",322533,10563329,0.99
2979,StaringAtTheSun,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",276924,9082838,0.99
2980,LastNightOnEarth,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",285753,9401017,0.99
2981,Gone,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",266866,8746301,0.99
2982,Miami,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",293041,9741603,0.99
2983,ThePlayboyMansion,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",280555,9274144,0.99
2984,IfYouWearThatVelvetDress,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",315167,10227333,0.99
2985,Please,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",302602,9909484,0.99
2986,WakeUpDeadMan,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",292832,9515903,0.99
2987,HelterSkelter,237,1,1,"Lennon, John/McCartney, Paul",187350,6097636,0.99
2988,VanDiemensLand,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",186044,5990280,0.99
2989,Desire,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",179226,5874535,0.99
2990,Hawkmoon269,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",382458,12494987,0.99
2991,AllAlongTheWatchtower,237,1,1,"Dylan, Bob",264568,8623572,0.99
2992,IStillHaventFoundWhatImLookingfor,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",353567,11542247,0.99
2993,FreedomForMyPeople,237,1,1,"Mabins, Macie/Magee, Sterling/Robinson, Bobby",38164,1249764,0.99
2994,SilverAndGold,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",349831,11450194,0.99
2995,PrideInTheNameOfLove,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",267807,8806361,0.99
2996,AngelOfHarlem,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",229276,7498022,0.99
2997,LoveRescueMe,237,1,1,"Bono/Clayton, Adam/Dylan, Bob/Mullen Jr., Larry/The Edge",384522,12508716,0.99
2998,WhenLoveComesToTown,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",255869,8340954,0.99
2999,Heartland,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",303360,9867748,0.99
3000,GodPartII,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",195604,6497570,0.99
3001,TheStarSpangledBanner,237,1,1,"Hendrix, Jimi",43232,1385810,0.99
3002,BulletTheBlueSky,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",337005,10993607,0.99
3003,AllIWantIsYou,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",390243,12729820,0.99
3004,PrideInTheNameOfLove,238,1,1,U2,230243,7549085,0.99
3005,NewYearsDay,238,1,1,U2,258925,8491818,0.99
3006,WithOrWithoutYou,238,1,1,U2,299023,9765188,0.99
3007,IStillHaventFoundWhatImLookingFor,238,1,1,U2,280764,9306737,0.99
3008,SundayBloodySunday,238,1,1,U2,282174,9269668,0.99
3009,Bad,238,1,1,U2,351817,11628058,0.99
3010,WhereTheStreetsHaveNoName,238,1,1,U2,276218,9042305,0.99
3011,IWillFollow,238,1,1,U2,218253,7184825,0.99
3012,TheUnforgettableFire,238,1,1,U2,295183,9684664,0.99
3013,SweetestThing,238,1,1,U2 & Daragh O'Toole,183066,6071385,0.99
3014,Desire,238,1,1,U2,179853,5893206,0.99
3015,WhenLoveComesToTown,238,1,1,U2,258194,8479525,0.99
3016,AngelOfHarlem,238,1,1,U2,230217,7527339,0.99
3017,AllIWantIsYou,238,1,1,U2 & Van Dyke Parks,591986,19202252,0.99
3018,SundayBloodySunday,239,1,1,U2,278204,9140849,0.99
3019,Seconds,239,1,1,U2,191582,6352121,0.99
3020,NewYearsDay,239,1,1,U2,336274,11054732,0.99
3021,LikeASong,239,1,1,U2,287294,9365379,0.99
3022,DrowningMan,239,1,1,U2,254458,8457066,0.99
3023,TheRefugee,239,1,1,U2,221283,7374043,0.99
3024,TwoHeartsBeatAsOne,239,1,1,U2,243487,7998323,0.99
3025,RedLight,239,1,1,U2,225854,7453704,0.99
3026,Surrender,239,1,1,U2,333505,11221406,0.99
3027,40,239,1,1,U2,157962,5251767,0.99
3028,Zooropa,240,1,1,U2; Bono,392359,12807979,0.99
3029,Babyface,240,1,1,U2; Bono,241998,7942573,0.99
3030,Numb,240,1,1,"U2; Edge, The",260284,8577861,0.99
3031,Lemon,240,1,1,U2; Bono,418324,13988878,0.99
3032,StayFarawaySoClose,240,1,1,U2; Bono,298475,9785480,0.99
3033,DaddysGonnaPayForYourCrashedCar,240,1,1,U2; Bono,320287,10609581,0.99
3034,SomeDaysAreBetterThanOthers,240,1,1,U2; Bono,257436,8417690,0.99
3035,TheFirstTime,240,1,1,U2; Bono,225697,7247651,0.99
3036,DirtyDay,240,1,1,"U2; Bono & Edge, The",324440,10652877,0.99
3037,TheWanderer,240,1,1,U2; Bono,283951,9258717,0.99
3038,BreakfastInBed,241,1,8,,196179,6513325,0.99
3039,WhereDidIGoWrong,241,1,8,,226742,7485054,0.99
3040,IWouldDoForYou,241,1,8,,334524,11193602,0.99
3041,HomelyGirl,241,1,8,,203833,6790788,0.99
3042,HereIAmComeAndTakeMe,241,1,8,,242102,8106249,0.99
3043,KingstonTown,241,1,8,,226951,7638236,0.99
3044,WearYouToTheBall,241,1,8,,213342,7159527,0.99
3045,ICantHelpFallingInLoveWithYou,241,1,8,,207568,6905623,0.99
3046,HigherGround,241,1,8,,260179,8665244,0.99
3047,BringMeYourCup,241,1,8,,341498,11346114,0.99
3048,CestLaVie,241,1,8,,270053,9031661,0.99
3049,ReggaeMusic,241,1,8,,245106,8203931,0.99
3050,Superstition,241,1,8,,319582,10728099,0.99
3051,UntilMyDyingDay,241,1,8,,235807,7886195,0.99
3052,WhereHaveAllTheGoodTimesGone,242,1,1,Ray Davies,186723,6063937,0.99
3053,HangEmHigh,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,210259,6872314,0.99
3054,Cathedral,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,82860,2650998,0.99
3055,Secrets,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,206968,6803255,0.99
3056,Intruder,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,100153,3282142,0.99
3057,OhPrettyWoman,242,1,1,Bill Dees/Roy Orbison,174680,5665828,0.99
3058,DancingInTheStreet,242,1,1,Ivy Jo Hunter/Marvin Gaye/William Stevenson,225985,7461499,0.99
3059,LittleGuitarsIntro,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,42240,1439530,0.99
3060,LittleGuitars,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,228806,7453043,0.99
3061,BigBadBillIsSweetWilliamNow,242,1,1,Jack Yellen/Milton Ager,165146,5489609,0.99
3062,TheFullBug,242,1,1,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,201116,6551013,0.99
3063,HappyTrails,242,1,1,Dale Evans,65488,2111141,0.99
3064,Eruption,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",102164,3272891,0.99
3065,AintTalkinboutLove,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",228336,7569506,0.99
3066,RunninWithTheDevil,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",215902,7061901,0.99
3067,DancetheNightAway,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",185965,6087433,0.99
3068,AndtheCradleWillRock,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",213968,7011402,0.99
3069,Unchained,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony",208953,6777078,0.99
3070,Jump,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth",241711,7911090,0.99
3071,Panama,243,1,1,"Edward Van Halen, Alex Van Halen, David Lee Roth",211853,6921784,0.99
3072,WhyCantThisBeLove,243,1,1,Van Halen,227761,7457655,0.99
3073,Dreams,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",291813,9504119,0.99
3074,WhenItsLove,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",338991,11049966,0.99
3075,Poundcake,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",321854,10366978,0.99
3076,RightNow,243,1,1,Van Halen,321828,10503352,0.99
3077,CantStopLovingYou,243,1,1,Van Halen,248502,8107896,0.99
3078,HumansBeing,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",308950,10014683,0.99
3079,CantGetThisStuffNoMore,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",315376,10355753,0.99
3080,MeWiseMagic,243,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",366053,12013467,0.99
3081,RunninWithTheDevil,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",216032,7056863,0.99
3082,Eruption,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",102556,3286026,0.99
3083,YouReallyGotMe,244,1,1,Ray Davies,158589,5194092,0.99
3084,AintTalkinBoutLove,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",230060,7617284,0.99
3085,ImTheOne,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",226507,7373922,0.99
3086,JamiesCryin,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",210546,6946086,0.99
3087,AtomicPunk,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",182073,5908861,0.99
3088,FeelYourLoveTonight,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",222850,7293608,0.99
3089,LittleDreamer,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",203258,6648122,0.99
3090,IceCreamMan,244,1,1,John Brim,200306,6573145,0.99
3091,OnFire,244,1,1,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",180636,5879235,0.99
3092,Neworld,245,1,1,Van Halen,105639,3495897,0.99
3093,WithoutYou,245,1,1,Van Halen,390295,12619558,0.99
3094,OneIWant,245,1,1,Van Halen,330788,10743970,0.99
3095,FromAfar,245,1,1,Van Halen,324414,10524554,0.99
3096,DirtyWaterDog,245,1,1,Van Halen,327392,10709202,0.99
3097,Once,245,1,1,Van Halen,462837,15378082,0.99
3098,FireintheHole,245,1,1,Van Halen,331728,10846768,0.99
3099,Josephina,245,1,1,Van Halen,342491,11161521,0.99
3100,YeartotheDay,245,1,1,Van Halen,514612,16621333,0.99
3101,Primary,245,1,1,Van Halen,86987,2812555,0.99
3102,BallotortheBullet,245,1,1,Van Halen,342282,11212955,0.99
3103,HowManySayI,245,1,1,Van Halen,363937,11716855,0.99
3104,SuckerTrainBlues,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",267859,8738780,0.99
3105,DoItForTheKids,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",235911,7693331,0.99
3106,BigMachine,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",265613,8673442,0.99
3107,IllegalISong,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",257750,8483347,0.99
3108,Spectacle,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",221701,7252876,0.99
3109,FallToPieces,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",270889,8823096,0.99
3110,Headspace,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",223033,7237986,0.99
3111,Superhuman,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",255921,8365328,0.99
3112,SetMeFree,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",247954,8053388,0.99
3113,YouGotNoRight,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",335412,10991094,0.99
3114,Slither,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",248398,8118785,0.99
3115,DirtyLittleThing,246,1,1,"Dave Kushner, Duff, Keith Nelson, Matt Sorum, Scott Weiland & Slash",237844,7732982,0.99
3116,LovingTheAlien,246,1,1,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",348786,11412762,0.99
3117,PelaLuzDosOlhosTeus,247,1,7,,119196,3905715,0.99
3118,ABencaoEOutros,247,1,7,,421093,14234427,0.99
3119,TudoNaMaisSantaPaz,247,1,7,,222406,7426757,0.99
3120,OVelhoEAflor,247,1,7,,275121,9126828,0.99
3121,CotidianoN2,247,1,7,,55902,1805797,0.99
3122,Adeus,247,1,7,,221884,7259351,0.99
3123,SambaPraEndrigo,247,1,7,,259265,8823551,0.99
3124,SoPorAmor,247,1,7,,236591,7745764,0.99
3125,MeuPrantoRolou,247,1,7,,181760,6003345,0.99
3126,MulherCarioca,247,1,7,,191686,6395048,0.99
3127,UmHomemChamadoAlfredo,247,1,7,,151640,4976227,0.99
3128,SambaDoJato,247,1,7,,220813,7357840,0.99
3129,OiLa,247,1,7,,167053,5562700,0.99
3130,ViniciusPoetaDoEncontro,247,1,7,,336431,10858776,0.99
3131,SonetoDaSeparacao,247,1,7,,193880,6277511,0.99
3132,StillOfTheNight,141,1,3,Sykes,398210,13043817,0.99
3133,HereIGoAgain,141,1,3,Marsden,233874,7652473,0.99
3134,IsThisLove,141,1,3,Sykes,283924,9262360,0.99
3135,LoveAintNoStranger,141,1,3,Galley,259395,8490428,0.99
3136,LookingForLove,141,1,3,Sykes,391941,12769847,0.99
3137,NowYoureGone,141,1,3,Vandenberg,251141,8162193,0.99
3138,SlideItIn,141,1,3,Coverdale,202475,6615152,0.99
3139,SlowAnEasy,141,1,3,Moody,367255,11961332,0.99
3140,JudgementDay,141,1,3,Vandenberg,317074,10326997,0.99
3141,YoureGonnaBreakMyHartAgain,141,1,3,Sykes,250853,8176847,0.99
3142,TheDeeperTheLove,141,1,3,Vandenberg,262791,8606504,0.99
3143,CryingInTheRain,141,1,3,Coverdale,337005,10931921,0.99
3144,FoolForYourLoving,141,1,3,Marsden/Moody,250801,8129820,0.99
3145,SweetLadyLuck,141,1,3,Vandenberg,273737,8919163,0.99
3146,FaixaAmarela,248,1,7,Beto Gogo/Jessé Pai/Luiz Carlos/Zeca Pagodinho,240692,8082036,0.99
3147,PossoAtMeApaixonar,248,1,7,Dudu Nobre,200698,6735526,0.99
3148,NoSouMaisDisso,248,1,7,Jorge Aragão/Zeca Pagodinho,225985,7613817,0.99
3149,VivoIsoladoDoMundo,248,1,7,Alcides Dias Lopes,180035,6073995,0.99
3150,CoraoEmDesalinho,248,1,7,Mauro Diniz/Ratino Sigem,185208,6225948,0.99
3151,SeuBalanc,248,1,7,Paulinho Rezende/Toninho Geraes,219454,7311219,0.99
3152,VaiAdiar,248,1,7,Alcino Corrêa/Monarco,270393,9134882,0.99
3153,Rugas,248,1,7,Augusto Garcez/Nelson Cavaquinho,140930,4703182,0.99
3154,FeirinhadaPavunaLuzdoRepenteBagaodaLaranja,248,1,7,"Arlindo Cruz/Franco/Marquinhos PQD/Negro, Jovelina Pérolo/Zeca Pagodinho",107206,3593684,0.99
3155,SemEssadeMalandroAgulha,248,1,7,Aldir Blanc/Jayme Vignoli,158484,5332668,0.99
3156,ChicoNoVainaCorimba,248,1,7,Dudu Nobre/Zeca Pagodinho,269374,9122188,0.99
3157,PapelPrincipal,248,1,7,Almir Guineto/Dedé Paraiso/Luverci Ernesto,217495,7325302,0.99
3158,SaudadeLouca,248,1,7,Acyr Marques/Arlindo Cruz/Franco,243591,8136475,0.99
3159,CamaroqueDormeeOndaLeva,248,1,7,"Acyi Marques/Arlindo Bruz/Braço, Beto Sem/Zeca Pagodinho",299102,10012231,0.99
3160,SapopembaeMaxambomba,248,1,7,Nei Lopes/Wilson Moreira,245394,8268712,0.99
3161,MinhaF,248,1,7,Murilão,206994,6981474,0.99
3162,LuadeOgum,248,1,7,Ratinho/Zeca Pagodinho,168463,5719129,0.99
3163,Sambaprasmoas,248,1,7,Grazielle/Roque Ferreira,152816,5121366,0.99
3164,Verdade,248,1,7,Carlinhos Santana/Nelson Rufino,332826,11120708,0.99
3165,TheBrig,229,3,21,,2617325,488919543,1.99
3166,07,228,3,21,,2585794,541715199,1.99
3167,FiveYearsGone,228,3,21,,2587712,530551890,1.99
3168,TheHardPart,228,3,21,,2601017,475996611,1.99
3169,TheManBehindtheCurtain,229,3,21,,2615990,493951081,1.99
3170,GreatestHits,229,3,21,,2617117,522102916,1.99
